m1,m2,th,v0,lHS,lS,mu3,Tc,xi_c,status,error_msg
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.021113459923500208,0.0,158.80870166339517,0.15082461854547982,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.029982800102659937,0.0,158.80892851504197,0.15088024961785382,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.042577971836604264,0.0,158.80924470791106,0.15091869548779904,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.06046412208037348,0.0,158.80968233598733,0.150886011438577,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.08586388456876487,0.0,158.8102826171391,0.15083213422924194,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.12193357679845168,0.0,158.8110965257606,0.15088417165998996,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.17315542181133098,0.0,158.81218453015072,0.1508392184232702,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.24589453446624945,0.0,158.8136146488821,0.15085995036573732,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.3491898864492666,0.0,158.81545880374856,0.15087313269583377,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.4958775397880504,0.0,158.81778759129384,0.1508575938339854,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,0.7041857281911148,0.0,158.82066389735664,0.15084981472306572,success,
125.2,45.714285714285715,0.0,246.22,0.0071968567300115215,1.0,0.0,158.82413536873344,0.15082032852051172,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.005342912861561535,0.0,158.75170692097575,0.15075968356491243,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.007763895051380826,0.0,158.75186390315133,0.15078168568028535,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.011281873377069932,0.0,158.7520906152805,0.1507495117985151,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.016393919038563295,0.0,158.7524171287493,0.15077401567296086,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.023822336278761604,0.0,158.75288562138505,0.1509442881617894,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.03461672004378374,0.0,158.75355405314815,0.15080840854772215,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.050302258039151164,0.0,158.75450111373405,0.15076717772412565,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.0730952314556944,0.0,158.75582985009527,0.15073522777365733,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.1062161634454471,0.0,158.75767847187888,0.14902978024556754,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.15434486152367238,0.0,158.76018114065167,0.15065331815303634,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.22428164891303776,0.0,158.7635407151018,0.15076794042492883,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.3259082132218319,0.0,158.76794109722678,0.15074357466317698,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.4735838351475247,0.0,158.77357126275868,0.15086118311368005,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,0.6881742767261243,0.0,158.7805997282477,0.15081940396631524,success,
125.2,45.714285714285715,0.0,246.22,0.016378937069540647,1.0,0.0,158.789153766236,0.15072203286330227,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.0019391467748969128,0.0,158.61257548207914,0.1505860305096066,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.003029373181693358,0.0,158.61277689559415,0.15060350543817957,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.004732546289308506,0.0,158.61309022337724,0.15051563959505615,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.00739327677283003,0.0,158.61357638060912,0.15065261292603305,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.01154992219794109,0.0,158.614328131528,0.15061670209866151,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.018043515328512255,0.0,158.61548452040472,0.15060729946795334,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.028187934068360503,0.0,158.61724897050397,0.15064693182045788,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.044035744286850795,0.0,158.6199106610152,0.15055111867021573,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.06879350470290423,0.0,158.62386296274144,0.15056872233792443,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.10747056433247702,0.0,158.6296106188837,0.15057311364892886,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.1678926266051028,0.0,158.63775716784434,0.15055522979599734,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.2622851591358233,0.0,158.64896690272315,0.15060780773494964,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.4097470275732369,0.0,158.66390852621157,0.1505828727665192,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,0.640114854985601,0.0,158.68318809077815,0.15052388470758676,success,
125.2,45.714285714285715,0.0,246.22,0.037275937203149416,1.0,0.0,158.7072680243892,0.15052609274583154,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.0004883733677350649,0.0,,,meta_stable,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.0008419177949400369,0.0,103.16795141565977,2.068968189114158,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.001451400957271734,0.0,123.08554462858825,1.5026529794065995,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.0025021026416472657,0.0,132.4866736060956,1.248500950087319,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.00431343082555658,0.0,137.46916930098268,1.109937899731767,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.007436020080540181,0.0,140.01401734641115,1.0365914823781746,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.012819121686288312,0.0,141.9932221315011,0.524215501859459,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.022099171200184516,0.0,146.39357244613785,0.23214861258184946,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.03809725655833677,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.06567671448509414,0.0,150.68692012623268,0.17448735828164635,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.11322156016540451,0.0,151.63331683882177,0.16999122142694323,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.19518518529421433,0.0,152.19575275296228,0.16732736036968027,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.33648411576983006,0.0,152.53413568236996,0.1660458269465103,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,0.5800725090622982,0.0,152.74409854649912,0.16528931691095058,success,
125.2,45.714285714285715,0.0,246.22,0.08483428982440726,1.0,0.0,152.88238405304168,0.16483473661653678,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.029794919523034962,0.0,,,meta_stable,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.03829411687049701,0.0,75.9556012204921,3.0917371562949185,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.04921776632950974,0.0,93.90446288465814,2.3654365709651093,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.06325745885871331,0.0,105.69971956012337,1.9850283855129016,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.08130206630004265,0.0,114.31484836478008,1.7341301513436382,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.1044940170521257,0.0,123.38302533895782,0.5430694450217561,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.13430162475076243,0.0,131.3299629047299,0.3343712650617309,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.17261204918265402,0.0,137.08831206359986,0.26071229275774344,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.22185077491302513,0.0,141.31190687090591,0.22063594455723268,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.2851351719799622,0.0,144.4457877688684,0.19850367125181273,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.36647186078983257,0.0,146.7878842194147,0.18689863899501238,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.47101037665111495,0.0,148.5452374632851,0.1800933943589027,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.6053691937898991,0.0,149.86535362083004,0.17532591381402376,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,0.7780547498665497,0.0,150.85543842428586,0.1721402950179074,success,
125.2,45.714285714285715,0.0,246.22,0.19306977288832497,1.0,0.0,151.59468340884945,0.16975474109891633,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.2653858788305446,0.0,,,meta_stable,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.2917624487456808,0.0,56.10145019736036,4.31988852930444,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.3207605727674403,0.0,69.49011035804855,3.419173952705117,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.35264080584880103,0.0,78.95229643283118,2.945521734592115,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.38768959936934877,0.0,86.43827344410694,2.6308132151983292,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.42622187496818076,0.0,92.67629178798093,2.397576185328612,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.46858385418877496,0.0,100.28510729021832,0.7705485480657829,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.5151561693608498,0.0,107.04545905571912,0.5505368182660745,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.5663572836712178,0.0,112.79859478826357,0.4388640399169367,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.6226472511537724,0.0,117.73289976079212,0.3708925315664776,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.6845318503830008,0.0,121.99785738817734,0.3252912180023343,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.7525671290132315,0.0,125.70831590158986,0.29287353733719473,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.8273643999973657,0.0,128.9533222560179,0.2693024095425091,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,0.9095957343772925,0.0,131.80339165633498,0.25014363303785453,success,
125.2,45.714285714285715,0.0,246.22,0.4393970560760795,1.0,0.0,134.31521736069877,0.23434035636675957,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.01241510816182654,0.0,158.8511007084472,0.15092693347852243,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.01698622607111229,0.0,158.85110086116694,0.15087551610524827,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.023240383601819972,0.0,158.85110105187263,0.15095757044628652,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.03179725900847937,0.0,158.8511013183154,0.15097517228207147,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.043504689843981155,0.0,158.85110167421234,0.15093102663468633,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.059522678917584705,0.0,158.851102156593,0.15091997546845548,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.08143833040143024,0.0,158.85110279505568,0.15091697085614733,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.11142310425502666,0.0,158.85110365541055,0.15098775237481663,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.15244797014660436,0.0,158.8511047610648,0.15092328813746655,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.20857777888351664,0.0,158.85110620466367,0.1509312634198649,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.2853740184414662,0.0,158.85110804812584,0.15094149141553256,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.3904458607113212,0.0,158.8511103804599,0.150866393530633,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.5342040981136947,0.0,158.85111325252507,0.15099735200623898,success,
125.2,49.285714285714285,0.0,246.22,1e-05,0.7308926720892027,0.0,158.85111672726737,0.15094060250936686,success,
125.2,49.285714285714285,0.0,246.22,1e-05,1.0,0.0,158.8511208901421,0.15088007452467997,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.01241115474229979,0.0,158.85102793353437,0.1509273274777143,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.016981203344366952,0.0,158.85102827485332,0.15099267988244805,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.02323404010425754,0.0,158.8510287123709,0.15090931074920583,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.031789303067577844,0.0,158.8510293154058,0.15094038357305506,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.04349479406025185,0.0,158.85103013207117,0.15092674284364466,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.059510493398428066,0.0,158.85103123001284,0.15095357808586962,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.08142351058424215,0.0,158.85103269545226,0.15089140004156099,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.11140536226905683,0.0,158.85103462279892,0.15091375638378174,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.15242716327563646,0.0,158.8510371584476,0.15091996066101757,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.20855405548742476,0.0,158.85104061399386,0.15067370266708682,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.28534805165664295,0.0,158.8510446432018,0.15090586121746033,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.3904192147879462,0.0,158.8510499352748,0.1508640552106053,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.5341797933810701,0.0,158.85105645653192,0.15093568123241444,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,0.7308760451547652,0.0,158.85106439415836,0.15093066701544192,success,
125.2,49.285714285714285,0.0,246.22,2.2758459260747865e-05,1.0,0.0,158.8510738493714,0.15092657234168116,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.012402159715347178,0.0,158.85086231496268,0.15100143685282805,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.01696977494780647,0.0,158.8508630497671,0.15093441169298727,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.023219605970953957,0.0,158.85086406826161,0.1509188157445885,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.0317711992707394,0.0,158.8508654408171,0.15092414846221722,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.043472275298888766,0.0,158.85086729979685,0.15094547296974006,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.059482763101198884,0.0,158.85086979325789,0.15093109778067101,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.08138978422056023,0.0,158.85087312105472,0.15097142552144968,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.11136498424256694,0.0,158.85087751858515,0.1509281579929766,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.1523798082783738,0.0,158.85088328515997,0.150931312387745,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.20850006066878918,0.0,158.85089076225364,0.15093744301061304,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.28528894864778803,0.0,158.8509003153307,0.15098688334358323,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.39035856373131333,0.0,158.85091234101432,0.1509250900175135,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.534124469246437,0.0,158.85092721860045,0.15096678843781325,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,0.7308381963515844,0.0,158.85094528722928,0.1509825400683061,success,
125.2,49.285714285714285,0.0,246.22,5.1794746792312125e-05,1.0,0.0,158.8509668133342,0.15087033362851576,success,
125.2,49.285714285714285,0.0,246.22,0.00011787686347935866,0.012381700574945202,0.0,158.85048527805793,0.15088915060876226,success,
